energy_joules,info_gain_nats
119.72264694609059,0.7811119227054821
120.48252638253187,0.781438738801459
121.25483173155106,0.7809422137429138
122.03084002291908,0.7804552772870919
122.74852044733512,0.7798930343446809
123.46107904098892,0.7805410503452282
124.187468441759,0.7800526327152005
124.89328507903397,0.7800108221145342
125.61296722852599,0.780280883285061
126.33819477641904,0.7793437737695365
127.06368129550899,0.7806254216063288
127.79702480070378,0.7802657216570483
128.5203768083198,0.780104682842075
129.2493338410232,0.7794739348005759
129.9717440000863,0.7801035251903093
130.67375476005017,0.7802327940299499
131.39286052447295,0.7783981462434073
132.12860092756236,0.779029790457426
132.85063368171586,0.7794130022127322
133.57489692504873,0.7784156904483309
134.298003724918,0.7785834568118687
134.99689242797388,0.778000089122294
136.17806173643433,0.7777899863896772
136.89461379794085,0.7777217555004698
137.6173607604494,0.777733279775774
138.34011264384532,0.7769145666528274
139.0533206987084,0.7775883807984676
139.77212249792444,0.7764711910352824
140.4954252497586,0.7773084958848808
141.21747189153746,0.7767053425103424
141.94241309055093,0.7763506920136705
142.65891229992354,0.7768701967671583
143.37702978124764,0.7759539526547767
144.0916558073076,0.7760924558536388
144.80600971959652,0.7762210810791274
145.5241616842896,0.7751389892384085
146.2412803296943,0.7752431999480482
146.96321993370725,0.7759114107127587
147.70679716611755,0.7749513738705202
148.4286838344251,0.7746479585715207
149.15077679396106,0.7751202106391523
149.88380427388873,0.7749757753877669
150.60681190229081,0.7752340985925167
151.31022913600768,0.7751561503541339
152.0355010586108,0.7747931512114246
152.76053815412246,0.7741148221113039
153.47060115797782,0.7742654098374916
154.20364144195926,0.7732750568482074
154.92700444953036,0.7737614001584343
155.64496903881513,0.7739174953307362
156.36839812545395,0.7735065589910923
157.0871520843816,0.7730992841399019
157.80989664774597,0.7701039677707091
158.5344855356008,0.773872879027407
159.30238042568504,0.7733908095093891
160.06426461433935,0.773621240625925
160.7869344142536,0.7727823608836436
161.52161290445054,0.7728007575156751
162.30061728306092,0.7722665326646015
163.0944906011374,0.7721817477753024
163.8422908097669,0.7724894367284829
164.5697839342165,0.7716741663267107
165.30095563360155,0.7712513341682677
166.0235857239561,0.7707908418116919
166.74054610033704,0.7711321398700038
167.45441225280166,0.7708271649320583
168.18991431286682,0.7709079140422519
168.91352562202547,0.7709175261802571
169.63955085141825,0.7706472436134444
